hour,day,weekday,weekday_number,week,monthday,month,quarter,season,weekhour
2700,113,Monday,1,17,23,April,2,summer,12
2701,113,Monday,1,17,23,April,2,summer,13
2702,113,Monday,1,17,23,April,2,summer,14
2703,113,Monday,1,17,23,April,2,summer,15
2704,113,Monday,1,17,23,April,2,summer,16
2705,113,Monday,1,17,23,April,2,summer,17
2706,113,Monday,1,17,23,April,2,summer,18
2707,113,Monday,1,17,23,April,2,summer,19
2708,113,Monday,1,17,23,April,2,summer,20
2709,113,Monday,1,17,23,April,2,summer,21
2710,113,Monday,1,17,23,April,2,summer,22
2711,113,Monday,1,17,23,April,2,summer,23
2712,113,Monday,1,17,23,April,2,summer,24
2713,114,Tuesday,2,17,24,April,2,summer,25
2714,114,Tuesday,2,17,24,April,2,summer,26
2715,114,Tuesday,2,17,24,April,2,summer,27
2716,114,Tuesday,2,17,24,April,2,summer,28
2717,114,Tuesday,2,17,24,April,2,summer,29
2718,114,Tuesday,2,17,24,April,2,summer,30
2719,114,Tuesday,2,17,24,April,2,summer,31
2720,114,Tuesday,2,17,24,April,2,summer,32
2721,114,Tuesday,2,17,24,April,2,summer,33
2722,114,Tuesday,2,17,24,April,2,summer,34
2723,114,Tuesday,2,17,24,April,2,summer,35
2724,114,Tuesday,2,17,24,April,2,summer,36
2725,114,Tuesday,2,17,24,April,2,summer,37
2726,114,Tuesday,2,17,24,April,2,summer,38
2727,114,Tuesday,2,17,24,April,2,summer,39
2728,114,Tuesday,2,17,24,April,2,summer,40
